unit,photo_filename,election_method,monaCd,name,photo_url,gender,unitCd,rownum,party,election_count,region,committees
제22대,안도걸.png,,,안도걸,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/be93bec1113e4085ad599f4971a4d71d.png,,100022,,더불어민주당,,,
제22대,안상훈.png,,,안상훈,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/ba1a4675a60a42d8ad14b64f5f35a93c.png,,100022,,국민의힘,,,
제22대,안철수.jpg,,,안철수,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/e9f57c2b700c44c0845665b068385524.jpg,,100022,,국민의힘,,,
제22대,안태준.png,,,안태준,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/0745032e5c7446fb83356bd42431f3a2.png,,100022,,더불어민주당,,,
제22대,안호영.png,,,안호영,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/1fe2778d67b2471897c5cc387b440f78.png,,100022,,더불어민주당,,,
제22대,양문석.png,,,양문석,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/d998c51131e74bd189b37209e57182f7.png,,100022,,더불어민주당,,,
제22대,양부남.png,,,양부남,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/ad5f325b02c94cc6b30b15196c1ad19c.png,,100022,,더불어민주당,,,
제22대,어기구.jpg,,,어기구,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/11132cfead5b4e7abbbf2021ab37033c.jpg,,100022,,더불어민주당,,,
제22대,엄태영.png,,,엄태영,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/1c796117e6084fc0b8d6b5ee4e44c077.png,,100022,,국민의힘,,,
제22대,염태영.png,,,염태영,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/62507d5c8b1a48958d932ba76476a7a1.png,,100022,,더불어민주당,,,
제22대,오기형.jpg,,,오기형,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/d1e20e55ce3d4ab3b4fce9b81cbf2989.jpg,,100022,,더불어민주당,,,
제22대,오세희.png,,,오세희,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/ece2da5f35844a57afbad380771f062c.png,,100022,,더불어민주당,,,
제22대,용혜인.png,,,용혜인,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/b71fbe23a11d45a9935a24fcfac4447b.png,,100022,,기본소득당,,,
제22대,우원식.png,,,우원식,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/3fd6bfb1196144ea9282aac6e4eaf5ef.png,,100022,,무소속,,,
제22대,우재준.png,,,우재준,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/2ef1338017ed47cfb9106a90b6262bd7.png,,100022,,국민의힘,,,
제22대,위성곤.jpg,,,위성곤,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/26841957c287473db75fad6182189804.jpg,,100022,,더불어민주당,,,
제22대,유동수.png,,,유동수,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/a3a3255943634cd6ade1fa08d7e19144.png,,100022,,더불어민주당,,,
제22대,유상범.jpg,,,유상범,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/9d4701db5dcd4eafa39d36c1dbc44e47.jpg,,100022,,국민의힘,,,
제22대,유영하.jpg,,,유영하,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/c9167def76344dcd88bcfd20df8af621.jpg,,100022,,국민의힘,,,
제22대,유용원.jpg,,,유용원,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/b031714b64d9427ea119a6225c44bf1c.jpg,,100022,,국민의힘,,,
제22대,윤건영.jpg,,,윤건영,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/86149364515f47e0a4b1cdeaec6f19ca.jpg,,100022,,더불어민주당,,,
제22대,윤상현.png,,,윤상현,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/c55454347242441c9e75c5058f829b06.png,,100022,,국민의힘,,,
제22대,윤영석.jpg,,,윤영석,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/cb71903baa8340718ea02ae96cd6a25f.jpg,,100022,,국민의힘,,,
제22대,윤재옥.png,,,윤재옥,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/d29bdfffbe0f4525ad4b74fa9b5482e5.png,,100022,,국민의힘,,,
제22대,윤종군.jpg,,,윤종군,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/5832f8756f2d42289e17a614cbf3728a.jpg,,100022,,더불어민주당,,,
제22대,윤종오.png,,,윤종오,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/4cc7cc8814354a4b85dde1c745f33b1c.png,,100022,,진보당,,,
제22대,윤준병.jpg,,,윤준병,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/89ccbbcada844034b529603534c9ad2e.jpg,,100022,,더불어민주당,,,
제22대,윤한홍.jpg,,,윤한홍,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/d175dc8a752d47059aa74a230ee93a5c.jpg,,100022,,국민의힘,,,
제22대,윤호중.png,,,윤호중,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/a474780e3fb144e18a389ec50b76f694.png,,100022,,더불어민주당,,,
제22대,윤후덕.jpg,,,윤후덕,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/15cc6211fcf0401ea3a77571f888838e.jpg,,100022,,더불어민주당,,,
제22대,이강일.jpg,,,이강일,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/5bc4b439fc4146bf9014462d61d3625c.jpg,,100022,,더불어민주당,,,
제22대,이개호.png,,,이개호,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/ece4aba7a7854848b574f9334278b58c.png,,100022,,더불어민주당,,,
제22대,이건태.jpg,,,이건태,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/7355806cdad64eed8888ef6a17886585.jpg,,100022,,더불어민주당,,,
제22대,이광희.jpg,,,이광희,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/15418961bc6146379f22d5d43443a1a3.jpg,,100022,,더불어민주당,,,
제22대,이기헌.jpg,,,이기헌,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/d73911ce9f2247269b2f64c0c74c08d3.jpg,,100022,,더불어민주당,,,
제22대,이달희.png,,,이달희,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/65be51449b5f4f8fb007b5bf0f9bd3e2.png,,100022,,국민의힘,,,
제22대,이만희.jpg,,,이만희,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/408f525c91fc4e93aa0c766707a7d120.jpg,,100022,,국민의힘,,,
제22대,이상식.png,,,이상식,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/1e8f242b4d9043058290c44dc7f92160.png,,100022,,더불어민주당,,,
제22대,이상휘.jpg,,,이상휘,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/c1e7c786106d4b2c8ca46821554496ba.jpg,,100022,,국민의힘,,,
제22대,이성권.jpg,,,이성권,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/78f2eb1e7469435fa4460db98d0d2b0f.jpg,,100022,,국민의힘,,,
제22대,이성윤.jpg,,,이성윤,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/366e0dd9307d43d5805b07c80a5aef0c.jpg,,100022,,더불어민주당,,,
제22대,이소영.jpg,,,이소영,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/ecb476c1bd0747d8b310964db044aa9f.jpg,,100022,,더불어민주당,,,
제22대,이소희.jpg,,,이소희,https://www.assembly.go.kr/static/portal/img/openassm/MRS4949T.jpg,,100022,,국민의힘,,,
제22대,이수진.jpg,,,이수진,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/813a596915cc475d89c50722ce5764bc.jpg,,100022,,더불어민주당,,,
제22대,이양수.jpg,,,이양수,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/1496a4de2b2e4a4fb86597cef973a4a3.jpg,,100022,,국민의힘,,,
제22대,이언주.jpg,,,이언주,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/42ba0380cb4b42e9aee97f945ba89dd1.jpg,,100022,,더불어민주당,,,
제22대,이연희.jpg,,,이연희,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/2ec212451ed942b599bdb9d786e2fa17.jpg,,100022,,더불어민주당,,,
제22대,이용선.jpg,,,이용선,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/79cbe48e3fa3484fa90f07d64d3f638b.jpg,,100022,,더불어민주당,,,
제22대,이용우.png,,,이용우,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/25f7c40715b44561b1d8662afca0ed64.png,,100022,,더불어민주당,,,
제22대,이원택.png,,,이원택,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/a5f99566188b43f090743efb17723e74.png,,100022,,더불어민주당,,,
제22대,이인선.jpg,,,이인선,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/f7214149825143218b24268f4de14974.jpg,,100022,,국민의힘,,,
제22대,이인영.png,,,이인영,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/b84f1139ee484de5a94962ac9bcff09b.png,,100022,,더불어민주당,,,
제22대,이재강.png,,,이재강,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/70bed9c0e202428fa3a36fb86c6d5398.png,,100022,,더불어민주당,,,
제22대,이재관.jpg,,,이재관,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/441f4017e95540d88bb05df0b767e7cd.jpg,,100022,,더불어민주당,,,
제22대,이재정.png,,,이재정,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/d2583bbfba324a87b5b0e112316e16b8.png,,100022,,더불어민주당,,,
제22대,이정문.png,,,이정문,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/e9e80a7f853440fbae403bdc797d44fe.png,,100022,,더불어민주당,,,
제22대,이정헌.png,,,이정헌,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/7c68150569c741f79fd55986f59991b1.png,,100022,,더불어민주당,,,
제22대,이종배.png,,,이종배,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/1a333609d12f4175be43c95f32c57886.png,,100022,,국민의힘,,,
제22대,이종욱.png,,,이종욱,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/28fa12120325440fbd63d9953bcfa03f.png,,100022,,국민의힘,,,
제22대,이주영.jpg,,,이주영,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/7ef5ba97fc634bb3a522cae7dc53fc0c.jpg,,100022,,개혁신당,,,
제22대,이주희.jpg,,,이주희,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/bb77dacbd4964ba3a9492bddcdcfe7cc.jpg,,100022,,더불어민주당,,,
제22대,이준석.jpg,,,이준석,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/f150e375dc4a4a05b0c99ae1a313b432.jpg,,100022,,개혁신당,,,
제22대,이철규.jpg,,,이철규,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/605672fb126e40f5af71254fa546f3cd.jpg,,100022,,국민의힘,,,
제22대,이춘석.jpg,,,이춘석,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/d4c21d5cd5284c7583908d8c7692aec6.jpg,,100022,,무소속,,,
제22대,이학영.png,,,이학영,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/ef7ee584293c4134b263ebfc7cbf4a2d.png,,100022,,더불어민주당,,,
제22대,이해민.png,,,이해민,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/daea8ffe45ce4baca4b3ddabd5967322.png,,100022,,조국혁신당,,,
제22대,이해식.jpg,,,이해식,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/931541823bd142f090e3b63461bbe976.jpg,,100022,,더불어민주당,,,
제22대,이헌승.jpg,,,이헌승,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/e850e8db958c416bb749d3a5c77c55ae.jpg,,100022,,국민의힘,,,
제22대,이훈기.jpg,,,이훈기,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/ece0e563880b4537a847dd2a22a9a478.jpg,,100022,,더불어민주당,,,
제22대,임미애.png,,,임미애,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/7181892839544a728a62343111231bf7.png,,100022,,더불어민주당,,,
제22대,임오경.jpg,,,임오경,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/ccf42d7a80b54c5f86bc3f9dcd544a99.jpg,,100022,,더불어민주당,,,
제22대,임이자.png,,,임이자,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/c7818d8fbee2421b93382a592e6f096e.png,,100022,,국민의힘,,,
제22대,임종득.jpg,,,임종득,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/2428b9f1f3534b0fa71adf578e168d6c.jpg,,100022,,국민의힘,,,
제22대,임호선.png,,,임호선,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/0bb103b226db4ab6945d9108ccd4d72d.png,,100022,,더불어민주당,,,
제22대,장경태.jpg,,,장경태,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/efaef493a77043fd87f6c3ef1077bafd.jpg,,100022,,더불어민주당,,,
제22대,장동혁.png,,,장동혁,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/b2f14aea45064028b066431bce8d2d54.png,,100022,,국민의힘,,,
제22대,장종태.jpg,,,장종태,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/d8a1c67d7d8245e9bfe3cd037c809e49.jpg,,100022,,더불어민주당,,,
제22대,장철민.jpg,,,장철민,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/e37f006d030a4d14b04f17a0de512540.jpg,,100022,,더불어민주당,,,
제22대,전용기.jpg,,,전용기,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/a1d9b90aba4145489d843bc040429d2a.jpg,,100022,,더불어민주당,,,
제22대,전재수.jpg,,,전재수,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/98a995d70d4c4c7381d92d701f67ee97.jpg,,100022,,더불어민주당,,,
제22대,전종덕.png,,,전종덕,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/03451d7c87ab45a79b703e74ab36cfa3.png,,100022,,진보당,,,
제22대,전진숙.jpg,,,전진숙,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/96be0f17dc92446d9570067f9b664a5a.jpg,,100022,,더불어민주당,,,
제22대,전현희.png,,,전현희,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/4096501555d84d9bb2ac94a9597498a8.png,,100022,,더불어민주당,,,
제22대,정동만.jpg,,,정동만,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/4d3fb96df94348cbaf03b2f55604a407.jpg,,100022,,국민의힘,,,
제22대,정동영.jpg,,,정동영,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/079746ae718f4704b90a40bdc73d51bd.jpg,,100022,,더불어민주당,,,
제22대,정성국.jpg,,,정성국,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/a02c8dbf04f44c91a1ef88b432f9e220.jpg,,100022,,국민의힘,,,
제22대,정성호.jpg,,,정성호,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/9f5c026063fb44a6b8d81ccd0f9a7ac3.jpg,,100022,,더불어민주당,,,
제22대,정연욱.jpg,,,정연욱,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/d43e70cb8c88464e95f82b0f28a4ac5e.jpg,,100022,,국민의힘,,,
제22대,정을호.jpg,,,정을호,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/7a58cc1fd8ef499c82bb7bff4ac5fc2a.jpg,,100022,,더불어민주당,,,
제22대,정일영.jpg,,,정일영,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/e1dca300e9d74ec0a5dfaca85efdfe61.jpg,,100022,,더불어민주당,,,
제22대,정점식.jpg,,,정점식,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/a50392c4f73b4699bed10d70dccf5ae2.jpg,,100022,,국민의힘,,,
제22대,정준호.png,,,정준호,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/6512064ea8134ead84f060a0dc3268e7.png,,100022,,더불어민주당,,,
제22대,정진욱.jpg,,,정진욱,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/67b4125f7c1443eabf80267dcb82e2e9.jpg,,100022,,더불어민주당,,,
제22대,정청래.jpg,,,정청래,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/9f6decd03010411db7bf51e526fbf348.jpg,,100022,,더불어민주당,,,
제22대,정춘생.jpg,,,정춘생,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/69ac62e637b447b6a7ada23613cb4193.jpg,,100022,,조국혁신당,,,
제22대,정태호.png,,,정태호,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/4102e3f5e32448a890f3f213bc0976ae.png,,100022,,더불어민주당,,,
제22대,정혜경.jpg,,,정혜경,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/baa473cf4afa4eada10f1f4526432e8e.jpg,,100022,,진보당,,,
제22대,정희용.png,,,정희용,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/0d948db5655245a6afac2fa7beb66e81.png,,100022,,국민의힘,,,
제22대,조경태.jpg,,,조경태,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/979f97345f794d5892e7b8cff8a7aa45.jpg,,100022,,국민의힘,,,
제22대,조계원.png,,,조계원,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/7b4eedcf7c2d4b9a8792f7ba5d0103a6.png,,100022,,더불어민주당,,,
제22대,조배숙.jpg,,,조배숙,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/4927504637a6435c84ff327c77eaf735.jpg,,100022,,국민의힘,,,
제22대,조승래.jpg,,,조승래,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/9e7bee59f70f453e9fad4939bd7f72c2.jpg,,100022,,더불어민주당,,,
제22대,조승환.jpg,,,조승환,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/c4da5dd92ac649af8262ead37610dc29.jpg,,100022,,국민의힘,,,
제22대,조은희.jpg,,,조은희,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/67f9e0c2b48249b3b008743913f7ca25.jpg,,100022,,국민의힘,,,
제22대,조인철.png,,,조인철,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/264a103fd8ca4218be7239d650d86011.png,,100022,,더불어민주당,,,
제22대,조정식.jpg,,,조정식,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/340424a491b7497cbfee7a446cdcbaa3.jpg,,100022,,더불어민주당,,,
제22대,조정훈.jpg,,,조정훈,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/adbf0bf5375e47fba83d7834d3e70a0d.jpg,,100022,,국민의힘,,,
제22대,조지연.png,,,조지연,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/56eed1de2412435f98a26e9318f5eb96.png,,100022,,국민의힘,,,
제22대,주진우.JPG,,,주진우,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/15ec75dba7fc4dd090fae8b3a13e05c0.JPG,,100022,,국민의힘,,,
제22대,주철현.jpg,,,주철현,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/7a6b0d6426f6474e9e2ec55ff6f18045.jpg,,100022,,더불어민주당,,,
제22대,주호영.jpg,,,주호영,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/18605df0f43547089061fa7f6a63f311.jpg,,100022,,국민의힘,,,
제22대,진선미.png,,,진선미,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/fc074bddf5af4c0d9722b31dffad6f87.png,,100022,,더불어민주당,,,
제22대,진성준.jpg,,,진성준,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/6b3400f4040e4d6bb354d1f758717055.jpg,,100022,,더불어민주당,,,
제22대,진종오.jpg,,,진종오,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/c39a39eef1a54ac79afc0124ac6a1598.jpg,,100022,,국민의힘,,,
제22대,차규근.jpg,,,차규근,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/b0844cd3027340e58a98404b7cc979ce.jpg,,100022,,조국혁신당,,,
제22대,차지호.jpg,,,차지호,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/8cc552a68fa24bdf9a8df0dcbd9b0311.jpg,,100022,,더불어민주당,,,
제22대,채현일.jpg,,,채현일,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/8882bbc77730433ab09ebfec08f32bb8.jpg,,100022,,더불어민주당,,,
제22대,천준호.jpg,,,천준호,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/1ecd18672c604ef5a6c90dd06133006e.jpg,,100022,,더불어민주당,,,
제22대,천하람.png,,,천하람,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/c53e6e6ba35148d9bd27bf1ae2dc4083.png,,100022,,개혁신당,,,
제22대,최기상.PNG,,,최기상,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/d1a177cb53a84663853ccaba458d0fcd.PNG,,100022,,더불어민주당,,,
제22대,최민희.png,,,최민희,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/0797d25588a14280a94de3bbe12ca8eb.png,,100022,,더불어민주당,,,
제22대,최보윤.png,,,최보윤,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/084ad27bfd414d249c73484f8a1abe40.png,,100022,,국민의힘,,,
제22대,최수진.jpg,,,최수진,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/d3ffe855a57d42f081174b0858da1a91.jpg,,100022,,국민의힘,,,
제22대,최은석.png,,,최은석,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/9434f70d32fa4f5d9fdf1765e541b175.png,,100022,,국민의힘,,,
제22대,최혁진.jpg,,,최혁진,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/1d9a03dadae24c80b84c737608798be6.jpg,,100022,,무소속,,,
제22대,최형두.png,,,최형두,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/4b60f3b64a954010ab1642dd95dfa69a.png,,100022,,국민의힘,,,
제22대,추경호.png,,,추경호,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/c7d6cfa2eaa14041bb6408aba44ae0ab.png,,100022,,국민의힘,,,
제22대,추미애.jpg,,,추미애,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/32d2f7972ee74ef08f87e39f7e0db0e7.jpg,,100022,,더불어민주당,,,
제22대,한기호.png,,,한기호,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/9bb2d649d55a495d99c6750cc124e5bf.png,,100022,,국민의힘,,,
제22대,한민수.png,,,한민수,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/005a3d5dd9ea4299a1d3e4c457395e9a.png,,100022,,더불어민주당,,,
제22대,한병도.jpg,,,한병도,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/a7695c6d5955474aa1962ffcaabcf804.jpg,,100022,,더불어민주당,,,
제22대,한정애.jpg,,,한정애,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/7b04f535d62d401da2af886555ee4e4f.jpg,,100022,,더불어민주당,,,
제22대,한준호.jpg,,,한준호,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/b5057465eeae44a38be3efb878ac21aa.jpg,,100022,,더불어민주당,,,
제22대,한지아.jpg,,,한지아,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/5156034c3ba143c3bae113a864791bcd.jpg,,100022,,국민의힘,,,
제22대,한창민.png,,,한창민,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/7d13fce5339741b6a51b3dfddb37e866.png,,100022,,사회민주당,,,
제22대,허성무.jpg,,,허성무,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/f7e7a709f5454ca7b4c838506b1e004f.jpg,,100022,,더불어민주당,,,
제22대,허영.png,,,허영,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/52e5baf2188242e8b7688e9ca3748bab.png,,100022,,더불어민주당,,,
제22대,허종식.jpg,,,허종식,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/339cde11231c491fa74e47d685b0dbc4.jpg,,100022,,더불어민주당,,,
제22대,홍기원.jpg,,,홍기원,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/5bc90241361f4d89b8c647297d88f394.jpg,,100022,,더불어민주당,,,
제22대,황명선.jpg,,,황명선,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/1656aae7b6f041d292ed503036fe0071.jpg,,100022,,더불어민주당,,,
제22대,황운하.jpg,,,황운하,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/06c8428e6785477abb1f105fa11685b4.jpg,,100022,,조국혁신당,,,
제22대,황정아.jpg,,,황정아,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/3fb9d9e029ee438c9ad6c9050c36feee.jpg,,100022,,더불어민주당,,,
제22대,황희.jpg,,,황희,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/99e78cb9dfd447fb8ef4bb0dfb51b79c.jpg,,100022,,더불어민주당,,,
